JULIAN_DAY,YEAR,L,W,A,TIME,MONTH,DAY
115,2008,907,15.3,20.2,115,4,24
116,2008,907,15.4,24.8,116,4,25
117,2008,907,15.8,28,117,4,26
118,2008,907,16.4,25,118,4,27
119,2008,907,16.2,12,119,4,28
120,2008,907,16.1,15.2,120,4,29
121,2008,907,15.9,16.1,121,4,30
122,2008,907,16.3,19.4,122,5,1
123,2008,907,16.9,22,123,5,2
124,2008,907,17.7,26.2,124,5,3
125,2008,907,18,21,125,5,4
126,2008,907,18.7,22.6,126,5,5
127,2008,907,19.1,23.2,127,5,6
128,2008,907,19.1,21,128,5,7
129,2008,907,19,16.2,129,5,8
130,2008,907,NA,NA,130,5,9
131,2008,907,18.5,11,131,5,10
132,2008,907,17.1,16.2,132,5,11
133,2008,907,15.8,21,133,5,12
134,2008,907,NA,NA,134,5,13
135,2008,907,14.9,16,135,5,14
136,2008,907,15.9,19.2,136,5,15
137,2008,907,16.2,18.2,137,5,16
138,2008,907,16.1,17.8,138,5,17
139,2008,907,15.9,16,139,5,18
140,2008,907,15.9,13.6,140,5,19
141,2008,907,16.6,21,141,5,20
142,2008,907,16.8,23.2,142,5,21
143,2008,907,16.9,21.4,143,5,22
144,2008,907,17.1,21.8,144,5,23
145,2008,907,17.1,18,145,5,24
146,2008,907,16.1,16.2,146,5,25
147,2008,907,16.1,18,147,5,26
148,2008,907,15.9,18,148,5,27
149,2008,907,15.8,17.2,149,5,28
150,2008,907,16.1,20.2,150,5,29
151,2008,907,16.5,21.8,151,5,30
152,2008,907,16.4,15.4,152,5,31
153,2008,907,NA,NA,153,6,1
154,2008,907,NA,NA,154,6,2
155,2008,907,NA,NA,155,6,3
156,2008,907,15.2,23,156,6,4
157,2008,907,15.2,17,157,6,5
158,2008,907,15.5,18.8,158,6,6
159,2008,907,15.4,16.4,159,6,7
160,2008,907,15.7,18.6,160,6,8
161,2008,907,15.8,18.6,161,6,9
162,2008,907,NA,NA,162,6,10
163,2008,907,NA,NA,163,6,11
164,2008,907,NA,NA,164,6,12
165,2008,907,16.7,21,165,6,13
166,2008,907,17,23,166,6,14
167,2008,907,17.1,23,167,6,15
168,2008,907,17.2,22,168,6,16
169,2008,907,17.5,20,169,6,17
170,2008,907,18.3,28,170,6,18
171,2008,907,19.3,31,171,6,19
172,2008,907,19.8,32.8,172,6,20
173,2008,907,20.2,32.2,173,6,21
174,2008,907,21.4,33.2,174,6,22
175,2008,907,21.4,30.2,175,6,23
176,2008,907,NA,NA,176,6,24
177,2008,907,22,24,177,6,25
178,2008,907,22.1,23.8,178,6,26
179,2008,907,NA,NA,179,6,27
180,2008,907,22.3,26.8,180,6,28
181,2008,907,22.7,24.2,181,6,29
182,2008,907,23.4,30,182,6,30
183,2008,907,23.8,34,183,7,1
184,2008,907,23.6,25,184,7,2
185,2008,907,22.8,22.8,185,7,3
186,2008,907,23.1,31,186,7,4
187,2008,907,23.4,27,187,7,5
188,2008,907,23.2,21,188,7,6
189,2008,907,22.9,24,189,7,7
190,2008,907,23.6,29,190,7,8
191,2008,907,23.3,32.6,191,7,9
192,2008,907,24,34,192,7,10
193,2008,907,23.9,25.2,193,7,11
194,2008,907,23.5,16.6,194,7,12
195,2008,907,22.1,21.4,195,7,13
196,2008,907,22.6,24.6,196,7,14
197,2008,907,23.1,27.6,197,7,15
198,2008,907,23.3,27,198,7,16
199,2008,907,23.3,23,199,7,17
200,2008,907,23.2,30.8,200,7,18
201,2008,907,23.8,35,201,7,19
202,2008,907,23.8,22.2,202,7,20
203,2008,907,22.6,23.2,203,7,21
204,2008,907,23,28,204,7,22
205,2008,907,23.3,34,205,7,23
206,2008,907,23.6,28,206,7,24
207,2008,907,23.7,29,207,7,25
208,2008,907,24.2,29.6,208,7,26
209,2008,907,24.9,33,209,7,27
210,2008,907,24.8,30,210,7,28
211,2008,907,24.7,31,211,7,29
212,2008,907,25.4,34.4,212,7,30
213,2008,907,25.9,33,213,7,31
214,2008,907,25.7,25,214,8,1
215,2008,907,25.1,30,215,8,2
216,2008,907,25.2,35.4,216,8,3
217,2008,907,25.7,31.8,217,8,4
218,2008,907,25.6,34.8,218,8,5
219,2008,907,25.7,35,219,8,6
220,2008,907,25.6,27.6,220,8,7
221,2008,907,25.4,23,221,8,8
222,2008,907,24.9,30,222,8,9
223,2008,907,25.1,30,223,8,10
224,2008,907,25.1,31,224,8,11
225,2008,907,25.1,23,225,8,12
226,2008,907,24.7,24,226,8,13
227,2008,907,24.4,22,227,8,14
228,2008,907,24,23,228,8,15
229,2008,907,23.8,25.6,229,8,16
230,2008,907,24.2,28,230,8,17
231,2008,907,24.9,31,231,8,18
232,2008,907,24.7,20,232,8,19
233,2008,907,24.5,27,233,8,20
234,2008,907,24.4,30,234,8,21
235,2008,907,24.2,20,235,8,22
236,2008,907,23.9,23.2,236,8,23
237,2008,907,23.7,28,237,8,24
238,2008,907,23.8,24.4,238,8,25
239,2008,907,23.5,30,239,8,26
240,2008,907,23.7,28.2,240,8,27
241,2008,907,24.2,30.8,241,8,28
242,2008,907,24.2,33.8,242,8,29
243,2008,907,24.5,33.6,243,8,30
244,2008,907,24.8,27.8,244,8,31
245,2008,907,24.7,30.6,245,9,1
246,2008,907,24.7,31,246,9,2
247,2008,907,24.4,26.9,247,9,3
248,2008,907,24,24,248,9,4
249,2008,907,23.8,26,249,9,5
250,2008,907,23.4,24,250,9,6
251,2008,907,23.1,26,251,9,7
252,2008,907,23.1,27,252,9,8
253,2008,907,23.1,25.4,253,9,9
254,2008,907,23.5,30,254,9,10
255,2008,907,23.6,24,255,9,11
256,2008,907,23.3,17,256,9,12
257,2008,907,22.2,16.2,257,9,13
258,2008,907,21.2,20.6,258,9,14
259,2008,907,21.3,21.8,259,9,15
260,2008,907,21,27,260,9,16
261,2008,907,20.9,27.8,261,9,17
262,2008,907,NA,NA,262,9,18
263,2008,907,NA,NA,263,9,19
264,2008,907,NA,NA,264,9,20
265,2008,907,NA,NA,265,9,21
266,2008,907,NA,NA,266,9,22
267,2008,907,21,18.2,267,9,23
268,2008,907,20.8,17.6,268,9,24
269,2008,907,20,24.2,269,9,25
270,2008,907,19.6,19.8,270,9,26
271,2008,907,19.3,22,271,9,27
272,2008,907,19.1,25,272,9,28
273,2008,907,19.4,24,273,9,29
274,2008,907,19.1,21,274,9,30
275,2008,907,18.8,22,275,10,1
276,2008,907,18.5,19.8,276,10,2
277,2008,907,18.6,15.8,277,10,3
278,2008,907,18.3,17.4,278,10,4
279,2008,907,17.8,25.2,279,10,5
280,2008,907,17.9,27.2,280,10,6
281,2008,907,18,14.2,281,10,7
282,2008,907,17.8,15.2,282,10,8
283,2008,907,17.8,18,283,10,9
284,2008,907,18.5,23.8,284,10,10
285,2008,907,18.5,20.4,285,10,11
286,2008,907,18.3,23,286,10,12
287,2008,907,19,25,287,10,13
288,2008,907,19.2,26.6,288,10,14
289,2008,907,19.6,27.2,289,10,15
290,2008,907,NA,NA,290,10,16
291,2008,907,19.2,23.2,291,10,17
292,2008,907,19,21.4,292,10,18
293,2008,907,18.8,21,293,10,19
294,2008,907,18.4,22.2,294,10,20
295,2008,907,18.5,16.8,295,10,21
296,2008,907,18.2,11.6,296,10,22
297,2008,907,17.7,15.6,297,10,23
298,2008,907,NA,NA,298,10,24
299,2008,907,17,20.2,299,10,25
300,2008,907,16.4,24.4,300,10,26
301,2008,907,16.4,17,301,10,27
302,2008,907,16.2,7.4,302,10,28
303,2008,907,15.5,8,303,10,29
304,2008,907,14.7,10,304,10,30
305,2008,907,15,8,305,10,31
306,2008,907,15.1,12,306,11,1
307,2008,907,13.3,6.2,307,11,2
308,2008,907,12.8,8,308,11,3
309,2008,907,12.2,12,309,11,4
310,2008,907,NA,NA,310,11,5
311,2008,907,NA,NA,311,11,6
312,2008,907,10.9,11.2,312,11,7
313,2008,907,11.3,13.2,313,11,8
314,2008,907,11.6,14,314,11,9
315,2008,907,11.7,11.6,315,11,10
316,2008,907,11.6,9,316,11,11
317,2008,907,11.6,9.2,317,11,12
318,2008,907,11.6,9,318,11,13
319,2008,907,11.9,9,319,11,14
320,2008,907,12.4,12,320,11,15
321,2008,907,12.8,13.2,321,11,16
322,2008,907,12.7,9.2,322,11,17
323,2008,907,12.6,10,323,11,18
324,2008,907,12.4,10,324,11,19
325,2008,907,12.1,11.2,325,11,20
326,2008,907,13,13.4,326,11,21
327,2008,907,13,12.8,327,11,22
328,2008,907,12.5,13.4,328,11,23
329,2008,907,12.4,7.2,329,11,24
330,2008,907,10.6,7.1,330,11,25
331,2008,907,10.2,7,331,11,26
332,2008,907,9.3,6,332,11,27
333,2008,907,9,7,333,11,28
334,2008,907,8.9,8.2,334,11,29
335,2008,907,8.8,7.4,335,11,30
336,2008,907,8.4,3,336,12,1
337,2008,907,8.4,8,337,12,2
338,2008,907,8.5,10,338,12,3
339,2008,907,9.3,13,339,12,4
340,2008,907,10.2,13,340,12,5
341,2008,907,9.5,11,341,12,6
342,2008,907,9.6,11,342,12,7
343,2008,907,9.9,10.2,343,12,8
344,2008,907,9.9,9.2,344,12,9
345,2008,907,9.9,4,345,12,10
346,2008,907,9.1,7,346,12,11
347,2008,907,8.8,11,347,12,12
348,2008,907,8.7,5,348,12,13
349,2008,907,8.7,5.6,349,12,14
350,2008,907,8.8,7.6,350,12,15
351,2008,907,8.8,9,351,12,16
352,2008,907,9.2,10,352,12,17
353,2008,907,9.2,8.8,353,12,18
354,2008,907,9.2,11,354,12,19
355,2008,907,9.2,12.2,355,12,20
356,2008,907,9.2,12,356,12,21
357,2008,907,9.1,8.2,357,12,22
358,2008,907,8.8,10,358,12,23
359,2008,907,8.7,4,359,12,24
360,2008,907,8.3,11,360,12,25
361,2008,907,8.4,5,361,12,26
362,2008,907,8.2,7,362,12,27
363,2008,907,8.2,10,363,12,28
364,2008,907,8.4,5,364,12,29
365,2008,907,8.5,8,365,12,30
366,2008,907,8.9,12,366,12,31
1,2008,911,5.8,8,1,1,1
2,2008,911,5.6,3,2,1,2
3,2008,911,NA,NA,3,1,3
4,2008,911,5.9,11.5,4,1,4
5,2008,911,6.5,14,5,1,5
6,2008,911,7.3,16,6,1,6
7,2008,911,7.9,12,7,1,7
8,2008,911,8.5,12.5,8,1,8
9,2008,911,9.1,13,9,1,9
10,2008,911,9.3,13,10,1,10
11,2008,911,9.4,13,11,1,11
12,2008,911,9.1,11,12,1,12
13,2008,911,8.8,9,13,1,13
14,2008,911,8.6,12,14,1,14
15,2008,911,8.4,13,15,1,15
16,2008,911,8.3,11,16,1,16
17,2008,911,NA,NA,17,1,17
18,2008,911,8.9,13.5,18,1,18
19,2008,911,9.6,15,19,1,19
20,2008,911,9.3,9,20,1,20
21,2008,911,9.1,14,21,1,21
22,2008,911,8.8,14,22,1,22
23,2008,911,NA,NA,23,1,23
24,2008,911,8.3,9,24,1,24
25,2008,911,8.6,12.5,25,1,25
26,2008,911,8.6,9,26,1,26
27,2008,911,8.3,7,27,1,27
28,2008,911,8.2,13.5,28,1,28
29,2008,911,7.8,10,29,1,29
30,2008,911,7.4,5,30,1,30
31,2008,911,7.4,10,31,1,31
32,2008,911,7.2,9.5,32,2,1
33,2008,911,7.3,9,33,2,2
34,2008,911,7.1,12,34,2,3
35,2008,911,NA,NA,35,2,4
36,2008,911,8.2,14,36,2,5
37,2008,911,8.7,16.5,37,2,6
38,2008,911,9.1,15,38,2,7
39,2008,911,9,14.5,39,2,8
40,2008,911,8.8,12.5,40,2,9
41,2008,911,8.3,7,41,2,10
42,2008,911,8.1,7,42,2,11
43,2008,911,8,13.5,43,2,12
44,2008,911,8,13,44,2,13
45,2008,911,7.9,11,45,2,14
46,2008,911,8.4,15,46,2,15
47,2008,911,8.5,16,47,2,16
48,2008,911,8.3,12,48,2,17
49,2008,911,NA,NA,49,2,18
50,2008,911,8.9,14,50,2,19
51,2008,911,9.5,12,51,2,20
52,2008,911,10.2,17.5,52,2,21
53,2008,911,10.4,17,53,2,22
54,2008,911,10.6,19,54,2,23
55,2008,911,10.7,14,55,2,24
56,2008,911,11.2,14.5,56,2,25
57,2008,911,11.3,15.5,57,2,26
58,2008,911,11.7,18.5,58,2,27
59,2008,911,12,13.5,59,2,28
60,2008,911,12.7,18.5,60,2,29
61,2008,911,13,16.5,61,3,1
62,2008,911,13.1,21,62,3,2
63,2008,911,12.9,17,63,3,3
64,2008,911,NA,NA,64,3,4
65,2008,911,11.3,7,65,3,5
66,2008,911,10.4,9,66,3,6
67,2008,911,8.7,13,67,3,7
68,2008,911,9.2,10.5,68,3,8
69,2008,911,9.4,12.5,69,3,9
70,2008,911,9.4,12.5,70,3,10
71,2008,911,10.1,19,71,3,11
72,2008,911,10.8,18.5,72,3,12
73,2008,911,11.7,19.5,73,3,13
74,2008,911,NA,NA,74,3,14
75,2008,911,12.6,18,75,3,15
76,2008,911,12.3,16,76,3,16
77,2008,911,12.3,12.5,77,3,17
78,2008,911,12.3,15,78,3,18
79,2008,911,11.9,12.5,79,3,19
80,2008,911,10.8,10,80,3,20
81,2008,911,10.3,16,81,3,21
82,2008,911,10.1,8,82,3,22
83,2008,911,9.9,5,83,3,23
84,2008,911,NA,NA,84,3,24
85,2008,911,NA,NA,85,3,25
86,2008,911,NA,NA,86,3,26
87,2008,911,9.3,15,87,3,27
88,2008,911,10.6,19,88,3,28
89,2008,911,10.8,20,89,3,29
90,2008,911,10.8,13,90,3,30
91,2008,911,NA,NA,91,3,31
92,2008,911,10.1,16.5,92,4,1
93,2008,911,11.2,16.5,93,4,2
94,2008,911,11,18,94,4,3
95,2008,911,11.9,18,95,4,4
96,2008,911,11.9,21,96,4,5
97,2008,911,11.9,21.5,97,4,6
98,2008,911,11.8,11,98,4,7
99,2008,911,11.7,17,99,4,8
100,2008,911,12,19.5,100,4,9
101,2008,911,12.4,18,101,4,10
102,2008,911,NA,NA,102,4,11
103,2008,911,11,15,103,4,12
104,2008,911,10.7,14,104,4,13
105,2008,911,10.5,13,105,4,14
106,2008,911,11.2,17,106,4,15
107,2008,911,12,19.5,107,4,16
108,2008,911,12.4,15.5,108,4,17
109,2008,911,12.3,14.5,109,4,18
110,2008,911,11.9,14.5,110,4,19
111,2008,911,11.5,16.5,111,4,20
112,2008,911,11.7,15,112,4,21
113,2008,911,12.1,15,113,4,22
114,2008,911,12.5,18.5,114,4,23
115,2008,911,13.6,20.5,115,4,24
116,2008,911,14.4,24.5,116,4,25
117,2008,911,14.9,27.5,117,4,26
118,2008,911,NA,NA,118,4,27
119,2008,911,NA,NA,119,4,28
120,2008,911,14.6,16,120,4,29
121,2008,911,14,16.5,121,4,30
122,2008,911,13.8,20.5,122,5,1
123,2008,911,14.1,23,123,5,2
124,2008,911,14.8,26.5,124,5,3
125,2008,911,15.4,23,125,5,4
126,2008,911,16.5,22.5,126,5,5
127,2008,911,NA,NA,127,5,6
128,2008,911,NA,NA,128,5,7
129,2008,911,17.3,19,129,5,8
130,2008,911,17.1,14.5,130,5,9
131,2008,911,NA,NA,131,5,10
132,2008,911,NA,NA,132,5,11
133,2008,911,NA,NA,133,5,12
134,2008,911,14.1,18.5,134,5,13
135,2008,911,14.2,17.5,135,5,14
136,2008,911,14.8,20.5,136,5,15
137,2008,911,14.6,19,137,5,16
138,2008,911,14.4,17,138,5,17
139,2008,911,14.4,17,139,5,18
140,2008,911,14,15.5,140,5,19
141,2008,911,13.7,19.5,141,5,20
142,2008,911,14.1,23.5,142,5,21
143,2008,911,NA,NA,143,5,22
144,2008,911,15.1,21.5,144,5,23
145,2008,911,NA,NA,145,5,24
146,2008,911,NA,NA,146,5,25
147,2008,911,NA,NA,147,5,26
148,2008,911,13.5,17.5,148,5,27
149,2008,911,13.6,17,149,5,28
150,2008,911,14.3,20.5,150,5,29
151,2008,911,15,21,151,5,30
152,2008,911,NA,NA,152,5,31
153,2008,911,NA,NA,153,6,1
154,2008,911,NA,NA,154,6,2
155,2008,911,14.8,18,155,6,3
156,2008,911,14.9,21.5,156,6,4
157,2008,911,14.9,21,157,6,5
158,2008,911,14.8,17.5,158,6,6
159,2008,911,14.6,17,159,6,7
160,2008,911,14.3,17.5,160,6,8
161,2008,911,14.3,17.5,161,6,9
162,2008,911,14.3,17.5,162,6,10
163,2008,911,NA,NA,163,6,11
164,2008,911,NA,NA,164,6,12
165,2008,911,15.9,21,165,6,13
166,2008,911,16,15,166,6,14
167,2008,911,16,21,167,6,15
168,2008,911,NA,NA,168,6,16
169,2008,911,NA,NA,169,6,17
170,2008,911,15.6,27,170,6,18
171,2008,911,15.9,28.5,171,6,19
172,2008,911,17,30.5,172,6,20
173,2008,911,17.8,31,173,6,21
174,2008,911,19,31,174,6,22
175,2008,911,19,29.5,175,6,23
176,2008,911,NA,NA,176,6,24
177,2008,911,19.2,24,177,6,25
178,2008,911,19,23,178,6,26
179,2008,911,NA,NA,179,6,27
180,2008,911,18.4,25.5,180,6,28
181,2008,911,18.7,24,181,6,29
182,2008,911,19.4,27,182,6,30
183,2008,911,19.9,30.5,183,7,1
184,2008,911,19.5,23,184,7,2
185,2008,911,18.6,20,185,7,3
186,2008,911,18.5,29.5,186,7,4
187,2008,911,19.1,26.5,187,7,5
188,2008,911,18.7,20,188,7,6
189,2008,911,18.4,22.5,189,7,7
190,2008,911,18.7,26.5,190,7,8
191,2008,911,19.1,30.5,191,7,9
192,2008,911,19.4,32,192,7,10
193,2008,911,19.2,27,193,7,11
194,2008,911,18.7,16.5,194,7,12
195,2008,911,17.5,18,195,7,13
196,2008,911,17.8,23,196,7,14
197,2008,911,18.2,26.5,197,7,15
198,2008,911,18.6,25.5,198,7,16
199,2008,911,18.4,21.5,199,7,17
200,2008,911,19.1,28.5,200,7,18
201,2008,911,19.8,33,201,7,19
202,2008,911,19.7,21.5,202,7,20
203,2008,911,19.4,22.5,203,7,21
204,2008,911,19.1,26.5,204,7,22
205,2008,911,19.5,32.5,205,7,23
206,2008,911,19.5,25,206,7,24
207,2008,911,19.4,27.5,207,7,25
208,2008,911,20.2,27.5,208,7,26
209,2008,911,20.6,30,209,7,27
210,2008,911,20.9,30,210,7,28
211,2008,911,21.1,29.5,211,7,29
212,2008,911,21.6,33,212,7,30
213,2008,911,22,32,213,7,31
214,2008,911,22.2,25,214,8,1
215,2008,911,21.9,28.5,215,8,2
216,2008,911,21.9,34,216,8,3
217,2008,911,22.3,30,217,8,4
218,2008,911,22.5,34,218,8,5
219,2008,911,22.1,33,219,8,6
220,2008,911,22.2,28,220,8,7
221,2008,911,21.6,26,221,8,8
222,2008,911,21.3,27,222,8,9
223,2008,911,21.3,28,223,8,10
224,2008,911,21.1,30,224,8,11
225,2008,911,NA,NA,225,8,12
226,2008,911,20.6,23,226,8,13
227,2008,911,20,21.5,227,8,14
228,2008,911,19.5,22,228,8,15
229,2008,911,19.2,21,229,8,16
230,2008,911,19.5,27,230,8,17
231,2008,911,19.9,31,231,8,18
232,2008,911,19.6,19.5,232,8,19
233,2008,911,19.5,26.5,233,8,20
234,2008,911,19.9,30,234,8,21
235,2008,911,19.6,20,235,8,22
236,2008,911,19.6,24,236,8,23
237,2008,911,19.4,26.5,237,8,24
238,2008,911,19.3,22,238,8,25
239,2008,911,19.5,27.5,239,8,26
240,2008,911,19.7,26,240,8,27
241,2008,911,20.2,28.5,241,8,28
242,2008,911,20.4,32,242,8,29
243,2008,911,20.6,31.5,243,8,30
244,2008,911,20.6,26,244,8,31
245,2008,911,20.7,28,245,9,1
246,2008,911,20.7,29.5,246,9,2
247,2008,911,20.4,26.5,247,9,3
248,2008,911,20.1,23.5,248,9,4
249,2008,911,19.6,24.5,249,9,5
250,2008,911,19,23.5,250,9,6
251,2008,911,19.1,24.5,251,9,7
252,2008,911,19,30,252,9,8
253,2008,911,19.2,25,253,9,9
254,2008,911,19.4,29,254,9,10
255,2008,911,19.4,23,255,9,11
256,2008,911,18.6,17.5,256,9,12
257,2008,911,17.8,17.5,257,9,13
258,2008,911,17.2,19.5,258,9,14
259,2008,911,17.4,20,259,9,15
260,2008,911,17.1,24,260,9,16
261,2008,911,17.4,26,261,9,17
262,2008,911,17.5,26,262,9,18
263,2008,911,17.7,24.5,263,9,19
264,2008,911,17.6,25,264,9,20
265,2008,911,17.5,27.5,265,9,21
266,2008,911,17.3,20,266,9,22
267,2008,911,17,19,267,9,23
268,2008,911,16.5,17.5,268,9,24
269,2008,911,NA,NA,269,9,25
270,2008,911,16.2,19,270,9,26
271,2008,911,15.6,22,271,9,27
272,2008,911,15.4,23,272,9,28
273,2008,911,NA,NA,273,9,29
274,2008,911,14.9,19,274,9,30
275,2008,911,14.8,20,275,10,1
276,2008,911,14.5,18,276,10,2
277,2008,911,14.2,15.5,277,10,3
278,2008,911,13.7,15.5,278,10,4
279,2008,911,13.7,23.5,279,10,5
280,2008,911,13.8,25,280,10,6
281,2008,911,13.4,21,281,10,7
282,2008,911,13.1,17.5,282,10,8
283,2008,911,13.2,15.5,283,10,9
284,2008,911,13.5,23,284,10,10
285,2008,911,13.8,22,285,10,11
286,2008,911,14.6,22.5,286,10,12
287,2008,911,15.4,24,287,10,13
288,2008,911,15.8,24,288,10,14
289,2008,911,16.1,25,289,10,15
290,2008,911,NA,NA,290,10,16
291,2008,911,16.3,21,291,10,17
292,2008,911,NA,NA,292,10,18
293,2008,911,NA,NA,293,10,19
294,2008,911,NA,NA,294,10,20
295,2008,911,15.6,16,295,10,21
296,2008,911,15.2,11,296,10,22
297,2008,911,14.1,14,297,10,23
298,2008,911,NA,NA,298,10,24
299,2008,911,NA,NA,299,10,25
300,2008,911,12.7,20,300,10,26
301,2008,911,12.3,15,301,10,27
302,2008,911,12,11,302,10,28
303,2008,911,11.3,8,303,10,29
304,2008,911,11,10.5,304,10,30
305,2008,911,10.6,9,305,10,31
306,2008,911,10.6,14.5,306,11,1
307,2008,911,10.5,11.5,307,11,2
308,2008,911,NA,NA,308,11,3
309,2008,911,10.2,12,309,11,4
310,2008,911,10.4,12,310,11,5
311,2008,911,10.7,15,311,11,6
312,2008,911,11.1,12.5,312,11,7
313,2008,911,11.1,14,313,11,8
314,2008,911,11,14,314,11,9
315,2008,911,11.1,15,315,11,10
316,2008,911,11,15,316,11,11
317,2008,911,10.9,14,317,11,12
318,2008,911,11.2,10.5,318,11,13
319,2008,911,11.2,9.5,319,11,14
320,2008,911,10.7,11,320,11,15
321,2008,911,11.2,12.5,321,11,16
322,2008,911,11.2,11.5,322,11,17
323,2008,911,11,11,323,11,18
324,2008,911,10.9,10,324,11,19
325,2008,911,11.1,11,325,11,20
326,2008,911,10.9,12.5,326,11,21
327,2008,911,11.3,12.5,327,11,22
328,2008,911,11.3,13.5,328,11,23
329,2008,911,NA,NA,329,11,24
330,2008,911,NA,NA,330,11,25
331,2008,911,NA,NA,331,11,26
332,2008,911,9,5.5,332,11,27
333,2008,911,NA,NA,333,11,28
334,2008,911,8.8,6.5,334,11,29
335,2008,911,8.5,6,335,11,30
336,2008,911,7.9,6,336,12,1
337,2008,911,7.7,7.5,337,12,2
338,2008,911,8.2,9,338,12,3
339,2008,911,9,12.5,339,12,4
340,2008,911,NA,NA,340,12,5
341,2008,911,NA,NA,341,12,6
342,2008,911,NA,NA,342,12,7
343,2008,911,NA,NA,343,12,8
344,2008,911,NA,NA,344,12,9
345,2008,911,NA,NA,345,12,10
346,2008,911,NA,NA,346,12,11
347,2008,911,8.7,10.5,347,12,12
348,2008,911,8.6,7,348,12,13
349,2008,911,8.3,4.5,349,12,14
350,2008,911,7.9,6.5,350,12,15
351,2008,911,8.6,9,351,12,16
352,2008,911,8.8,10,352,12,17
353,2008,911,9.7,9.5,353,12,18
354,2008,911,NA,NA,354,12,19
355,2008,911,9,11,355,12,20
356,2008,911,8.8,11,356,12,21
357,2008,911,8.6,1.5,357,12,22
358,2008,911,8,5.5,358,12,23
359,2008,911,7.4,6,359,12,24
360,2008,911,7.1,6.5,360,12,25
361,2008,911,7.3,5,361,12,26
362,2008,911,NA,NA,362,12,27
363,2008,911,NA,NA,363,12,28
364,2008,911,8.2,7,364,12,29
365,2008,911,8.6,9,365,12,30
366,2008,911,9,12,366,12,31
1,2008,916,NA,NA,1,1,1
2,2008,916,NA,NA,2,1,2
3,2008,916,NA,NA,3,1,3
4,2008,916,NA,NA,4,1,4
5,2008,916,NA,NA,5,1,5
6,2008,916,NA,NA,6,1,6
7,2008,916,NA,NA,7,1,7
8,2008,916,NA,NA,8,1,8
9,2008,916,NA,NA,9,1,9
10,2008,916,NA,NA,10,1,10
11,2008,916,NA,NA,11,1,11
12,2008,916,NA,NA,12,1,12
13,2008,916,NA,NA,13,1,13
14,2008,916,NA,NA,14,1,14
15,2008,916,NA,NA,15,1,15
16,2008,916,NA,NA,16,1,16
17,2008,916,NA,NA,17,1,17
18,2008,916,NA,NA,18,1,18
19,2008,916,NA,NA,19,1,19
20,2008,916,NA,NA,20,1,20
21,2008,916,NA,NA,21,1,21
22,2008,916,NA,NA,22,1,22
23,2008,916,NA,NA,23,1,23
24,2008,916,NA,NA,24,1,24
25,2008,916,NA,NA,25,1,25
26,2008,916,NA,NA,26,1,26
27,2008,916,NA,NA,27,1,27
28,2008,916,NA,NA,28,1,28
29,2008,916,NA,NA,29,1,29
30,2008,916,NA,NA,30,1,30
31,2008,916,NA,NA,31,1,31
32,2008,916,8.7,10,32,2,1
33,2008,916,9.7,9,33,2,2
34,2008,916,9.3,10,34,2,3
35,2008,916,10.3,11,35,2,4
36,2008,916,10.1,14,36,2,5
37,2008,916,10.2,15,37,2,6
38,2008,916,10.4,14,38,2,7
39,2008,916,NA,NA,39,2,8
40,2008,916,10.4,15,40,2,9
41,2008,916,10.2,13,41,2,10
42,2008,916,9.8,14,42,2,11
43,2008,916,10,13,43,2,12
44,2008,916,9.7,14,44,2,13
45,2008,916,10,13,45,2,14
46,2008,916,10.2,14,46,2,15
47,2008,916,10.6,15,47,2,16
48,2008,916,9.9,12,48,2,17
49,2008,916,9.3,10,49,2,18
50,2008,916,10.1,12,50,2,19
51,2008,916,11.2,14,51,2,20
52,2008,916,12.2,16,52,2,21
53,2008,916,12.5,17,53,2,22
54,2008,916,12.6,17,54,2,23
55,2008,916,11.5,14,55,2,24
56,2008,916,11.6,12,56,2,25
57,2008,916,12.3,14,57,2,26
58,2008,916,12.7,15,58,2,27
59,2008,916,12.9,16,59,2,28
60,2008,916,13.3,17,60,2,29
61,2008,916,12.1,18,61,3,1
62,2008,916,13,19,62,3,2
63,2008,916,13.5,16,63,3,3
64,2008,916,12.2,8,64,3,4
65,2008,916,10.6,5,65,3,5
66,2008,916,10.7,8,66,3,6
67,2008,916,11.8,14,67,3,7
68,2008,916,12.6,16,68,3,8
69,2008,916,12.3,15,69,3,9
70,2008,916,10.5,10,70,3,10
71,2008,916,13.1,17,71,3,11
72,2008,916,13.4,18,72,3,12
73,2008,916,14.3,19,73,3,13
74,2008,916,15,21,74,3,14
75,2008,916,14.4,22,75,3,15
76,2008,916,14.3,17,76,3,16
77,2008,916,13.7,16,77,3,17
78,2008,916,14.7,15,78,3,18
79,2008,916,13.1,13,79,3,19
80,2008,916,13.3,14,80,3,20
81,2008,916,13,10,81,3,21
82,2008,916,12.8,13,82,3,22
83,2008,916,12.8,10,83,3,23
84,2008,916,13.2,11,84,3,24
85,2008,916,14.7,13,85,3,25
86,2008,916,13,12,86,3,26
87,2008,916,11.6,15,87,3,27
88,2008,916,14.8,20,88,3,28
89,2008,916,15.8,21,89,3,29
90,2008,916,15.1,20,90,3,30
91,2008,916,14.9,16,91,3,31
92,2008,916,15.5,19,92,4,1
93,2008,916,16.6,21,93,4,2
94,2008,916,17,22,94,4,3
95,2008,916,16.9,20,95,4,4
96,2008,916,16.9,22,96,4,5
97,2008,916,16.8,23,97,4,6
98,2008,916,14.3,16,98,4,7
